event_id,gamma_track_id,scatter_x_mm,scatter_y_mm,scatter_z_mm,absorber_x_mm,absorber_y_mm,absorber_z_mm,scatter_energy_keV,absorber_energy_keV,total_energy_keV,incident_energy_keV,computed_theta_deg,geometric_theta_source_deg,arm_source_deg,scatter_sector,absorber_sector,scatter_pixel,absorber_pixel,delta_time
338964,665,21.738239279440187,36.54245838659019,6.98978216726078,47.72622880408699,48.79686094794855,8.234763218105465,95.45732070154048,314.52194096296876,409.97926166450924,440.446,47.23599146032715,34.48772587937795,12.748265580949202,1,1,62,38,0.0
339999,724,31.177288903267318,-23.964688929519866,-10.907942582255604,48.921873214025844,-42.34953664508624,7.76121975716093,104.84743655590255,307.3914140860224,412.23885064192496,440.446,50.391681673334716,52.274236852984316,-1.8825551796496,7,7,40,46,0.125
365083,727,-39.29266167590221,-12.234222324471803,-8.279642863715813,-45.15214388986633,-45.86764905302158,5.405014471960676,141.70359955017787,236.17496290878088,377.87856245895875,440.446,63.27652456643896,69.986555959126,-6.710031392687036,4,5,57,37,0.0
368313,751,-36.60768521460695,21.28347697798335,2.271551780491761,-38.085854670562036,51.03295334843339,-1.5282423208525586,146.98001794094623,266.1874709142926,413.16748885523884,440.446,65.23289816683689,57.79384560745313,7.439052559383761,3,3,60,11,0.0
373261,693,30.50239620037483,23.262130229100137,7.496491159719864,38.550206665313155,50.10176190602057,-1.2662511060303203,127.29203959911831,250.68673687382233,377.97877647294064,440.446,58.102358312056396,45.51141701760159,12.590941294454808,1,1,22,51,0.109375
378645,697,21.619970625534076,-33.216801356295086,0.436178441596878,48.32692168447211,-41.846326089501936,5.384530260200839,77.83347554204983,334.2918386520785,412.12531419412835,440.446,41.32549250774314,39.92945713892254,1.3960353688206055,7,7,12,45,0.0625
393100,702,-25.285418167088363,-31.853002831812265,0.7487778059994477,-41.95629868105567,-53.63071683292557,-8.0363067282833,21.183681339511526,369.01002365627363,390.19370499578514,440.446,19.715318177694197,18.842254046267726,0.8730641314264709,5,5,44,49,0.0625
394116,727,24.866369692980516,31.08053624452114,6.788322903269857,50.66482887250128,39.36989357869063,8.191312695691437,51.46695230214422,344.108689051968,395.57564135411224,440.446,32.1678000299259,33.965772296463214,-1.7979722665373146,1,1,46,14,0.087890625
400801,662,7.05595954250089,39.635942537369765,1.03355599944541,44.31219972359512,47.159817602118586,6.821638109051514,161.14785369360268,255.9482492805723,417.096102974175,440.446,70.69462529055878,68.51548887271115,2.17913641784763,2,1,12,38,0.0
404290,663,32.320611051855636,-25.27997103751346,-7.151372238048548,48.10841616837017,-45.888115007538744,-11.873891059537694,8.286341999525224,385.3916009850558,393.677942984581,440.446,12.107905331191924,14.29348361202744,-2.185578280835516,7,7,41,32,0.0625
